dataset,subset,cluster_id,cluster_size,node_id,file_path,language,source_element_path
KMT,all_notes_en,all_notes_en_cluster_dita_document:ffc0bd72af566c678bf0,4,dita_document:2c82ab621d51f92b5b6d,KA-05120_note_0005.dita,,KA-05120_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ffc0bd72af566c678bf0,4,dita_document:9f11761a114f2c06c310,KA-05120_note_0006.dita,,KA-05120_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f8a5c66205253eed2a37,4,dita_document:f8a5c66205253eed2a37,KA-05121_note_0001.dita,,KA-05121_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f8a5c66205253eed2a37,4,dita_document:30a14697e379f1ae7dbf,KA-05121_note_0003.dita,,KA-05121_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f8a5c66205253eed2a37,4,dita_document:359471a70c765dcfe9c2,KA-05121_note_0005.dita,,KA-05121_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f8a5c66205253eed2a37,4,dita_document:332c9ab047ba338ecbab,KA-05121_note_0006.dita,,KA-05121_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9ea5f0bb50966c17c6b4,3,dita_document:9ea5f0bb50966c17c6b4,KA-05121_note_0002.dita,,KA-05121_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9ea5f0bb50966c17c6b4,3,dita_document:ef8b018f92505a414299,KA-05121_note_0004.dita,,KA-05121_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9ea5f0bb50966c17c6b4,3,dita_document:b218cae2860232d9e3bd,KA-05121_note_0007.dita,,KA-05121_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:aff5bc27ad64292c2f44,2,dita_document:aff5bc27ad64292c2f44,KA-05124_note_0002.dita,,KA-05124_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:aff5bc27ad64292c2f44,2,dita_document:047862a707aec566c976,KA-05134_note_0007.dita,,KA-05134_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9da44b1fd1387f4b197b,2,dita_document:9da44b1fd1387f4b197b,KA-05125_note_0001.dita,,KA-05125_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9da44b1fd1387f4b197b,2,dita_document:09637659838a2a6eef30,KA-05125_note_0002.dita,,KA-05125_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f92f025486831f4cc661,2,dita_document:f92f025486831f4cc661,KA-05126_note_0001.dita,,KA-05126_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:f92f025486831f4cc661,2,dita_document:9ffe9049b56ce900da1a,KA-05126_note_0002.dita,,KA-05126_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:164f5b4380e201a63976,2,dita_document:164f5b4380e201a63976,KA-05126_note_0003.dita,,KA-05126_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:164f5b4380e201a63976,2,dita_document:d9978abec02e13b46115,KA-05126_note_0005.dita,,KA-05126_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:55e0b30be5d2be2f3ebc,4,dita_document:55e0b30be5d2be2f3ebc,KA-05126_note_0006.dita,,KA-05126_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:55e0b30be5d2be2f3ebc,4,dita_document:2a9cd720867dd0dbb3fa,KA-05132_note_0005.dita,,KA-05132_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:55e0b30be5d2be2f3ebc,4,dita_document:c0317e4406b50fa8d9b5,KA-05145_note_0008.dita,,KA-05145_note_0008.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:55e0b30be5d2be2f3ebc,4,dita_document:8c4abd7f2a38ff45c20f,KA-05145_note_0009.dita,,KA-05145_note_0009.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d54e7d9f597c42f02cab,2,dita_document:d54e7d9f597c42f02cab,KA-05127_note_0002.dita,,KA-05127_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d54e7d9f597c42f02cab,2,dita_document:a6b51038d11c14d176f1,KA-05127_note_0004.dita,,KA-05127_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ee66309957c0601a9833,2,dita_document:ee66309957c0601a9833,KA-05127_note_0003.dita,,KA-05127_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ee66309957c0601a9833,2,dita_document:ba9b9b38b7494f4c8034,KA-05127_note_0005.dita,,KA-05127_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ae0c107cfcf2f840c457,3,dita_document:ae0c107cfcf2f840c457,KA-05127_note_0006.dita,,KA-05127_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ae0c107cfcf2f840c457,3,dita_document:536458b61cb341c92d03,KA-05127_note_0016.dita,,KA-05127_note_0016.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ae0c107cfcf2f840c457,3,dita_document:82dbfaf11b1b39b46c75,KA-05127_note_0020.dita,,KA-05127_note_0020.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:5a89dd8a014184b05fd7,2,dita_document:5a89dd8a014184b05fd7,KA-05127_note_0017.dita,,KA-05127_note_0017.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:5a89dd8a014184b05fd7,2,dita_document:88cc3e9e14a3c525bdc2,KA-05127_note_0018.dita,,KA-05127_note_0018.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:93d019c6db1e289d3de3,2,dita_document:93d019c6db1e289d3de3,KA-05128_note_0001.dita,,KA-05128_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:93d019c6db1e289d3de3,2,dita_document:7e6c2cb79e3be9217105,KA-05128_note_0002.dita,,KA-05128_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:eb35bd2b438280ac60fa,2,dita_document:eb35bd2b438280ac60fa,KA-05129_note_0001.dita,,KA-05129_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:eb35bd2b438280ac60fa,2,dita_document:8206cda70c5bc920d56b,KA-05129_note_0002.dita,,KA-05129_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ad55817842f5d72a87ec,2,dita_document:ad55817842f5d72a87ec,KA-05131_note_0005.dita,,KA-05131_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ad55817842f5d72a87ec,2,dita_document:cd96e69056a57d2e3fce,KA-05131_note_0007.dita,,KA-05131_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:8993abad08088e4a16e1,2,dita_document:8993abad08088e4a16e1,KA-05132_note_0001.dita,,KA-05132_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:8993abad08088e4a16e1,2,dita_document:f67320e42974b31417c1,KA-05132_note_0002.dita,,KA-05132_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a99374bce52ce34f690c,2,dita_document:a99374bce52ce34f690c,KA-05132_note_0006.dita,,KA-05132_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a99374bce52ce34f690c,2,dita_document:95b705a97c1e338823ff,KA-05134_note_0011.dita,,KA-05134_note_0011.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:35620cffd6a13aecc8ff,2,dita_document:35620cffd6a13aecc8ff,KA-05136_note_0001.dita,,KA-05136_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:35620cffd6a13aecc8ff,2,dita_document:8ab631ef06e533e73a3b,KA-05136_note_0002.dita,,KA-05136_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d6a8edc76e73e6ea29ca,2,dita_document:d6a8edc76e73e6ea29ca,KA-05138_note_0002.dita,,KA-05138_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d6a8edc76e73e6ea29ca,2,dita_document:96b6a11080b4476dc6a3,KA-05138_note_0003.dita,,KA-05138_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:716ae71c06f60772ff74,3,dita_document:716ae71c06f60772ff74,KA-05138_note_0004.dita,,KA-05138_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:716ae71c06f60772ff74,3,dita_document:8aa0bd945ddd0b1700ee,KA-05138_note_0006.dita,,KA-05138_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:716ae71c06f60772ff74,3,dita_document:bbfec41005bc001f417a,KA-05138_note_0009.dita,,KA-05138_note_0009.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:4818a917a3d55a18852b,3,dita_document:4818a917a3d55a18852b,KA-05139_note_0001.dita,,KA-05139_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:4818a917a3d55a18852b,3,dita_document:da93e1275c6220c82ed7,KA-05139_note_0007.dita,,KA-05139_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:4818a917a3d55a18852b,3,dita_document:c1b8d76b3bd6871cc478,KA-05139_note_0020.dita,,KA-05139_note_0020.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:40844ba0da2f1a02d9cf,4,dita_document:40844ba0da2f1a02d9cf,KA-05139_note_0002.dita,,KA-05139_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:40844ba0da2f1a02d9cf,4,dita_document:70cd59b02536a106ce7e,KA-05139_note_0010.dita,,KA-05139_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:40844ba0da2f1a02d9cf,4,dita_document:cd7ac2239ba14e96cb0b,KA-05139_note_0015.dita,,KA-05139_note_0015.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:40844ba0da2f1a02d9cf,4,dita_document:41233c842843f0f4586e,KA-05139_note_0021.dita,,KA-05139_note_0021.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:60459a039e5d13b17f4b,3,dita_document:60459a039e5d13b17f4b,KA-05139_note_0003.dita,,KA-05139_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:60459a039e5d13b17f4b,3,dita_document:98cee6c13ec8cfe08d93,KA-05139_note_0016.dita,,KA-05139_note_0016.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:60459a039e5d13b17f4b,3,dita_document:be1163ee7c5b449f17ad,KA-05139_note_0026.dita,,KA-05139_note_0026.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6efa8e36b3e994973ef7,4,dita_document:6efa8e36b3e994973ef7,KA-05139_note_0004.dita,,KA-05139_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6efa8e36b3e994973ef7,4,dita_document:a890ac35f05c2b87e4bd,KA-05139_note_0011.dita,,KA-05139_note_0011.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6efa8e36b3e994973ef7,4,dita_document:0dc8dfdbcc40b4795258,KA-05139_note_0017.dita,,KA-05139_note_0017.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6efa8e36b3e994973ef7,4,dita_document:2d3e97394f5b57cf0127,KA-05139_note_0024.dita,,KA-05139_note_0024.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:c02ca9a895daedfe516e,3,dita_document:c02ca9a895daedfe516e,KA-05139_note_0005.dita,,KA-05139_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:c02ca9a895daedfe516e,3,dita_document:4e2541f7465cec9486fa,KA-05139_note_0012.dita,,KA-05139_note_0012.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:c02ca9a895daedfe516e,3,dita_document:2253d557229266f5f0b8,KA-05139_note_0018.dita,,KA-05139_note_0018.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9f4dcfb82e08bd9e95e7,3,dita_document:9f4dcfb82e08bd9e95e7,KA-05140_note_0002.dita,,KA-05140_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9f4dcfb82e08bd9e95e7,3,dita_document:8481f56c354a76007f78,KA-05140_note_0004.dita,,KA-05140_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9f4dcfb82e08bd9e95e7,3,dita_document:df73f5473b799c463780,KA-05140_note_0005.dita,,KA-05140_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0e7e3a01570fc871e572,4,dita_document:0e7e3a01570fc871e572,KA-05141_note_0001.dita,,KA-05141_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0e7e3a01570fc871e572,4,dita_document:cc9b2452c8fa8ccdbc8e,KA-05141_note_0002.dita,,KA-05141_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0e7e3a01570fc871e572,4,dita_document:89a189c179df623aaebd,KA-05141_note_0004.dita,,KA-05141_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0e7e3a01570fc871e572,4,dita_document:f10f9c1c844cba054d0e,KA-05141_note_0005.dita,,KA-05141_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:67413fa5f2d01d8599bd,2,dita_document:67413fa5f2d01d8599bd,KA-05143_note_0004.dita,,KA-05143_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:67413fa5f2d01d8599bd,2,dita_document:c82a7643845c18014bb6,KA-05143_note_0005.dita,,KA-05143_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:1646512d59ceaf738037,2,dita_document:1646512d59ceaf738037,KA-05144_note_0001.dita,,KA-05144_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:1646512d59ceaf738037,2,dita_document:e6b201f037c7909e48ac,KA-05144_note_0002.dita,,KA-05144_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6722ed47b91dd395fba8,2,dita_document:6722ed47b91dd395fba8,KA-05145_note_0001.dita,,KA-05145_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:6722ed47b91dd395fba8,2,dita_document:e81d90f3dd93aeafe8df,KA-05145_note_0004.dita,,KA-05145_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:7bdaf48ef0eb6a813eb3,3,dita_document:7bdaf48ef0eb6a813eb3,KA-05145_note_0002.dita,,KA-05145_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:7bdaf48ef0eb6a813eb3,3,dita_document:a3787c56796ca05204c4,KA-05145_note_0005.dita,,KA-05145_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:7bdaf48ef0eb6a813eb3,3,dita_document:6b08d313b3d83cb9c433,KA-05145_note_0010.dita,,KA-05145_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:e08d6323e640639750f9,2,dita_document:e08d6323e640639750f9,KA-05146_note_0001.dita,,KA-05146_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:e08d6323e640639750f9,2,dita_document:0015180c20ca65242a43,KA-05146_note_0002.dita,,KA-05146_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:1868cd57529cab35f80c,2,dita_document:1868cd57529cab35f80c,KA-05146_note_0009.dita,,KA-05146_note_0009.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:1868cd57529cab35f80c,2,dita_document:e21db7405b3f1ded8b3a,KA-05146_note_0010.dita,,KA-05146_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:46a42154a775615d4c2b,3,dita_document:d45365e0463272b0e762,KA-05150_note_0001.dita,,KA-05150_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:46a42154a775615d4c2b,3,dita_document:46a42154a775615d4c2b,KA-05150_note_0003.dita,,KA-05150_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:46a42154a775615d4c2b,3,dita_document:79a29dbcc928592ab128,KA-05150_note_0004.dita,,KA-05150_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:2848cc3bdfd2d813474e,3,dita_document:2848cc3bdfd2d813474e,KA-05172_note_0001.dita,,KA-05172_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:2848cc3bdfd2d813474e,3,dita_document:7033149cdb59758891c5,KA-05235_note_0002.dita,,KA-05235_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:2848cc3bdfd2d813474e,3,dita_document:95407e839fa428db291d,KA-05426_note_0002.dita,,KA-05426_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:36c4d93724bbc5ee4fc5,KA-05172_note_0002.dita,,KA-05172_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:ea9d0d0394714dc0f64e,KA-05172_note_0003.dita,,KA-05172_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:ab6fc91312aa33604523,KA-05235_note_0003.dita,,KA-05235_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:d1d5355cef4c51e39f6f,KA-05235_note_0004.dita,,KA-05235_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:a348a13cda441fb568e7,KA-05426_note_0003.dita,,KA-05426_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:2a7095c8742419c7a4d6,KA-05426_note_0004.dita,,KA-05426_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:0ddc4d5b862871a0be23,KA-05427_note_0001.dita,,KA-05427_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:58f3c3c7f90852000eb9,KA-05427_note_0002.dita,,KA-05427_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:9e37d9e337b8c12e8490,KA-05428_note_0001.dita,,KA-05428_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:7c0f8535fdc7317924ec,KA-05428_note_0002.dita,,KA-05428_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:34647f1f698c69334c4c,KA-05529_note_0003.dita,,KA-05529_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:1723a406d926dc3ed40b,KA-05529_note_0018.dita,,KA-05529_note_0018.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:ea9d0d0394714dc0f64e,13,dita_document:cb47b3a39ebfa3c337cd,KA-05529_note_0032.dita,,KA-05529_note_0032.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9e2bb404a891be350136,3,dita_document:9e2bb404a891be350136,KA-05172_note_0004.dita,,KA-05172_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9e2bb404a891be350136,3,dita_document:6f086cce923be30030cb,KA-05234_note_0003.dita,,KA-05234_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:9e2bb404a891be350136,3,dita_document:2ffa5addc0661f7f8fad,KA-05235_note_0005.dita,,KA-05235_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:a33989218bda9d6493e2,KA-05172_note_0005.dita,,KA-05172_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:546f90a2718564c526d4,KA-05234_note_0004.dita,,KA-05234_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:418ac01d2fc6f3c3c4df,KA-05235_note_0006.dita,,KA-05235_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:b4c562ce63f16742f15a,KA-05426_note_0010.dita,,KA-05426_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:fbb669dc6749ab055e28,KA-05427_note_0006.dita,,KA-05427_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:a33989218bda9d6493e2,6,dita_document:2523c4b5770718f9c7a9,KA-05428_note_0006.dita,,KA-05428_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0ff261db98501454b54a,3,dita_document:0ff261db98501454b54a,KA-05187_note_0006.dita,,KA-05187_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0ff261db98501454b54a,3,dita_document:39b5985b5361bbf50081,KA-05187_note_0011.dita,,KA-05187_note_0011.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0ff261db98501454b54a,3,dita_document:a65ea9f6915b41a7c452,KA-05187_note_0016.dita,,KA-05187_note_0016.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d4767b2ecc12616ee3ae,3,dita_document:d4767b2ecc12616ee3ae,KA-05187_note_0007.dita,,KA-05187_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d4767b2ecc12616ee3ae,3,dita_document:5973fcd1b929b0ef6f13,KA-05187_note_0012.dita,,KA-05187_note_0012.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:d4767b2ecc12616ee3ae,3,dita_document:265339b44162fe7ba636,KA-05187_note_0017.dita,,KA-05187_note_0017.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:0a8b2e9db6d18cf8f56a,KA-05187_note_0008.dita,,KA-05187_note_0008.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:638c1fe31eab31ac3440,KA-05187_note_0009.dita,,KA-05187_note_0009.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:77f88f78f7c8ffda9c69,KA-05187_note_0013.dita,,KA-05187_note_0013.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:cdf61d027811ed35d120,KA-05187_note_0014.dita,,KA-05187_note_0014.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:87be6ebfb4f57419fdc6,KA-05187_note_0018.dita,,KA-05187_note_0018.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:638c1fe31eab31ac3440,6,dita_document:ca289e8e431310e7d475,KA-05187_note_0019.dita,,KA-05187_note_0019.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0a2576dea8e0b15793eb,3,dita_document:712daf320a501d04a664,KA-05187_note_0010.dita,,KA-05187_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0a2576dea8e0b15793eb,3,dita_document:0a2576dea8e0b15793eb,KA-05187_note_0015.dita,,KA-05187_note_0015.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:0a2576dea8e0b15793eb,3,dita_document:993ef3f40ee1fedbc3c3,KA-05187_note_0020.dita,,KA-05187_note_0020.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:09c3f25d863ead1860c0,2,dita_document:09c3f25d863ead1860c0,KA-05215_note_0002.dita,,KA-05215_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:09c3f25d863ead1860c0,2,dita_document:d91640c7c020ce381427,KA-05215_note_0003.dita,,KA-05215_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:14a61406bb33d8c1e6bf,KA-05217_note_0003.dita,,KA-05217_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:21bda1b5fc1e02e8a148,KA-05217_note_0004.dita,,KA-05217_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:f464a085b628cd752593,KA-05217_note_0006.dita,,KA-05217_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:68438a5ba3da979c85e2,KA-05226_note_0007.dita,,KA-05226_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:6461210d1a1ebcc7d2ab,KA-05226_note_0010.dita,,KA-05226_note_0010.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:14a61406bb33d8c1e6bf,6,dita_document:b6f1010a8fa6a2ed3cf0,KA-05226_note_0014.dita,,KA-05226_note_0014.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b76a43482a49b23a43e9,3,dita_document:b76a43482a49b23a43e9,KA-05217_note_0005.dita,,KA-05217_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b76a43482a49b23a43e9,3,dita_document:631bbd6f16024bd0e9c6,KA-05226_note_0009.dita,,KA-05226_note_0009.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b76a43482a49b23a43e9,3,dita_document:3b830ddd6cad87316565,KA-05226_note_0011.dita,,KA-05226_note_0011.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:7e9467427f72161185a7,2,dita_document:7e9467427f72161185a7,KA-05219_note_0001.dita,,KA-05219_note_0001.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:7e9467427f72161185a7,2,dita_document:7797078cc48236b2a166,KA-05496_note_0002.dita,,KA-05496_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:4a17e1f0bad50e044888,2,dita_document:4a17e1f0bad50e044888,KA-05219_note_0002.dita,,KA-05219_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:4a17e1f0bad50e044888,2,dita_document:69661faff6f14c769b4c,KA-05496_note_0003.dita,,KA-05496_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:da7ac94629c88036a64a,2,dita_document:da7ac94629c88036a64a,KA-05219_note_0005.dita,,KA-05219_note_0005.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:da7ac94629c88036a64a,2,dita_document:f7f731cd585cac1da03a,KA-05496_note_0006.dita,,KA-05496_note_0006.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b3cbafdafc9caa14a500,2,dita_document:b3cbafdafc9caa14a500,KA-05221_note_0002.dita,,KA-05221_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b3cbafdafc9caa14a500,2,dita_document:454a11fb7665ba2c0129,KA-05223_note_0002.dita,,KA-05223_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:799f7df70d3f24602bb9,2,dita_document:799f7df70d3f24602bb9,KA-05221_note_0007.dita,,KA-05221_note_0007.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:799f7df70d3f24602bb9,2,dita_document:49da9a1ae177c8ed99ec,KA-05221_note_0008.dita,,KA-05221_note_0008.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b55cd3b77e5abf415bf3,2,dita_document:b55cd3b77e5abf415bf3,KA-05222_note_0002.dita,,KA-05222_note_0002.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:b55cd3b77e5abf415bf3,2,dita_document:bab0ab8b3773de962a49,KA-05222_note_0004.dita,,KA-05222_note_0004.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:3249dc9d18e108249175,2,dita_document:3249dc9d18e108249175,KA-05222_note_0003.dita,,KA-05222_note_0003.dita
KMT,all_notes_en,all_notes_en_cluster_dita_document:3249dc9d18e108249175,2,dita_document:d7157a4a8e5fc4b7883e,KA-05222_note_0005.dita,,KA-05222_note_0005.dita
